wd,Y,Length,Midpoint
270,-207.7589418885192,857.4437864648904,-497.9746596751483
270,-125.82583804516025,853.2421018269654,-468.5628672097679
270,-43.89273420180132,849.0404171890406,-439.1510747443876
270,38.04036964155773,794.1183965649295,-435.09945027210017
270,119.97347348491678,680.6729113413681,-460.30955809953804
270,201.9065773282756,567.227426117807,-485.5196659269758
270,283.83968117163465,453.78194089424557,-510.7297737544137
270,365.7727850149937,340.33645567068413,-535.9398815818515
270,447.70588885835275,226.89097044712264,-561.1499894092894
270,529.6389927017118,113.44548522356115,-586.3600972367274
280,-1075.613344712023,0.0,-657.1648845974346
280,-992.8924902230359,354.0168848028418,-821.9066900834337
280,-910.1716357340487,350.14809544329694,-807.7056584882394
280,-827.4507812450615,346.27930608375186,-793.5046268930449
280,-744.7299267560743,342.4105167242068,-779.3035952978505
280,-662.0090722670872,338.5417273646618,-765.1025637026562
280,-579.2882177781,334.67293800511686,-750.9015321074619
280,-496.5673632891128,828.4668322262905,-487.8691587219081
280,-413.84650880012566,824.5980428667699,-473.6681271267016
280,-331.12565431113853,820.729253507249,-459.46709553149515
280,-248.4047998221513,816.8604641477284,-445.26606393628856
280,-165.68394533316416,812.9916747882077,-431.06503234108214
280,-82.96309084417703,809.122885428687,-416.86400074587567
280,-0.2422363551897888,805.2540960691663,-402.66296915066914
280,82.47861813379745,671.3633045120432,-453.47293865426377
280,165.19947262278447,537.0906436096348,-504.4738428305011
280,247.9203271117717,402.817982707226,-555.4747470067387
280,330.64118160075896,268.54532180481715,-606.4756511829762
280,413.36203608974597,134.2726609024088,-657.4765553592135
290,-1182.9911550923912,0.0,-811.899867537088
290,-1101.4905439289907,348.056751378206,-636.3956032884354
290,-1019.9899327655905,344.35401998052885,-636.7710804277243
290,-938.4893216021901,340.65128858285175,-637.1465575670132
290,-856.9887104387899,336.94855718517476,-637.5220347063023
290,-775.4880992753895,333.2458257874976,-637.8975118455912
290,-693.9874881119891,329.5430943898205,-638.2729889848802
290,-612.4868769485888,325.8403629921434,-638.6484661241691
290,-530.9862657851885,322.13763159446626,-639.023943263458
290,-449.48565462178817,810.8981760832345,-393.1677824595243
290,-367.98504345838785,807.1954446855808,-393.5432595988015
290,-286.4844322949875,803.4927132879272,-393.9187367380788
290,-204.9838211315871,799.7899818902735,-394.29421387735607
290,-123.48320996818688,796.0872504926198,-394.6696910166333
290,-41.98259880478645,792.3845190949661,-395.0451681559105
290,39.51801235861376,705.0152303103984,-437.2539239886448
290,121.0186235220142,528.7614227327987,-523.9049392178952
290,202.51923468541463,352.50761515519895,-610.5559544471454
290,284.01984584881484,176.25380757759967,-697.2069696763954
300,-1306.0037937256916,0.0,-594.1410259422186
300,-1225.4850746179363,355.13706203382554,-429.2714610365449
300,-1144.966355510181,351.3590081823645,-443.8594540735145
300,-1064.4476364024258,347.5809543309035,-458.44744711048406
300,-983.9289172946708,343.8029004794424,-473.0354401474536
300,-903.4101981869155,340.0248466279814,-487.6234331844232
300,-822.8914790791603,336.24679277652035,-502.2114262213928
300,-742.3727599714051,332.46873892505937,-516.7994192583624
300,-661.8540408636499,328.69068507359833,-531.387412295332
300,-581.3353217558946,324.9126312221373,-545.9754053323015
300,-500.81660264813945,823.6157396102724,-309.322817249473
300,-420.2978835403842,819.8376857588355,-323.91081028643055
300,-339.77916443262893,816.0596319073985,-338.49880332338813
300,-259.2604453248737,812.2815780559616,-353.08679636034566
300,-178.74172621711864,808.5035242045246,-367.67478939730313
300,-98.22300710936338,804.7254703530876,-382.2627824342607
300,-17.70428800160812,800.9474165016508,-396.85077547121824
300,62.81443110614714,575.5982515681784,-522.2243240491935
300,143.3331502139024,287.79912578408926,-678.8228530524772
310,-1389.3341679564442,0.0,-358.3295099239607
310,-1312.2438614399853,221.5439148658757,-274.0455216137475
310,-1235.1535549235266,370.13479789125455,-226.23804922378267
310,-1158.0632484070677,366.154853827868,-254.71599037820067
310,-1080.972941890609,362.1749097644814,-283.19393153261854
310,-1003.8826353741501,358.1949657010948,-311.6718726870365
310,-926.7923288576914,354.2150216377082,-340.14981384145443
310,-849.7020223412326,350.2350775743216,-368.62775499587235
310,-772.6117158247738,346.25513351093497,-397.1056961502903
310,-695.521409308315,342.2751894475485,-425.5836373047083
310,-618.4311027918562,338.29524538416183,-454.0615784591262
310,-541.3407962753975,334.31530132077523,-482.53951961354414
310,-464.25048975893856,859.6679176828368,-246.35118055523813
310,-387.1601832424798,855.6879736194757,-274.8291217096433
310,-310.069876726021,851.7080295561146,-303.3070628640484
310,-232.97957020956233,847.7280854927536,-331.78500401845344
310,-155.88926369310343,843.7481414293926,-360.2629451728587
310,-78.79895717664454,839.7681973660317,-388.74088632726387
310,-1.7086506601858673,835.7882533026706,-417.21882748166894
320,-1430.4503265308513,0.0,-111.63033307014427
320,-1355.1634672397538,164.212601853197,-71.19191070514981
320,-1279.8766079486563,328.425203706394,-30.753488340155343
320,-1204.589748657559,398.92981387071757,-37.16906181959742
320,-1129.3028893664616,394.34409119703133,-81.1298017180446
320,-1054.0160300753641,389.758368523345,-125.09054161649175
320,-978.7291707842667,385.17264584965864,-169.05128151493895
320,-903.4423114931693,380.5869231759723,-213.0120214133861
320,-828.1554522020718,376.001200502286,-256.97276131183327
320,-752.8685929109744,371.41547782859965,-300.9335012102805
320,-677.581733619877,366.8297551549134,-344.8942411087276
320,-602.2948743287795,362.244032481227,-388.8549810071748
320,-527.0080150376821,357.6583098075406,-432.81572090562196
320,-451.7211557465847,902.9519988475964,-201.83675494719802
320,-376.43429645548736,926.2486391089031,-231.85631337814863
320,-301.1474371643899,921.6629164352465,-275.8170532765809
320,-225.8605778732924,917.07719376159,-319.77779317501324
320,-150.57371858219494,912.4914710879335,-363.7385330734456
320,-75.28685929109747,906.8016677369416,-407.1472326332102
330,-1428.10297577641,0.0,138.4606749663343
330,-1352.939661261862,145.54746541168544,150.4496610846892
330,-1277.7763467473142,291.0949308233709,162.43864720304413
330,-1202.6130322327663,436.64239623505625,174.42763332139901
330,-1127.4497177182184,446.49794343388794,118.5706603333271
330,-1052.2864032036705,440.6313951311381,54.852639594464335
330,-977.1230886891226,434.7648468283882,-8.865381144398356
330,-901.9597741745747,428.8982985256384,-72.58340188326113
330,-826.7964596600268,423.03175022288843,-136.30142262212385
330,-751.6331451454789,417.1652019201386,-200.01944336098663
330,-676.469830630931,411.2986536173887,-263.7374640998494
330,-601.3065161163831,405.4321053146389,-327.4554848387121
330,-526.1432016018352,450.09981320697443,-365.906377480032
330,-450.97988708728735,791.3996035930747,-256.04122887446977
330,-375.81657257273946,1045.7822517094905,-189.63465140374964
330,-300.65325805819157,1039.9157034067794,-253.35267214259312
330,-225.48994354364368,1034.0491551040677,-317.0706928814365
330,-150.32662902909578,694.3326773788594,-213.8637489090315
330,-75.16331451454789,347.1663386894297,-106.93187445451575
340,-1382.3634387579768,0.0,384.3446254584443
340,-1309.6074682970307,141.32383539968538,371.42078237953115
340,-1236.8514978360845,282.64767079937076,358.496939300618
340,-1164.0955273751383,423.9715061990562,345.5730962217049
340,-1091.3395569141921,533.2811267266657,316.6421457067538
340,-1018.5835864532461,525.1864591940459,229.0090511616882
340,-945.8276159923,517.0917916614262,141.3759566166227
340,-873.0716455313539,508.9971241288066,53.742862071557
340,-800.3156750704077,500.9024565961869,-33.89023247350866
340,-727.5597046094615,492.80778906356716,-121.5233270185743
340,-654.8037341485153,484.7131215309476,-209.15642156364
340,-582.0477636875693,476.61845399832794,-296.7895161087055
340,-509.2917932266231,642.7818376392174,-297.2935850670166
340,-436.5358227656769,882.3939105186918,-261.0733094060353
340,-363.77985230473087,1116.281518458744,-221.99080127534302
340,-291.0238818437847,990.8269616490577,-128.69176757924308
340,-218.26791138283852,743.1202212367933,-96.51882568443227
340,-145.51194092189235,495.41348082452885,-64.34588378962154
340,-72.75597046094617,247.70674041226442,-32.172941894810755
350,-1294.6214881625344,0.0,618.550458993763
350,-1226.4835151013485,150.12878704723198,580.3819427172265
350,-1158.3455420401624,300.25757409446453,542.21342644069
350,-1090.2075689789763,450.3863611416969,504.0449101641534
350,-1022.0695959177904,600.5151481889288,465.8763938876169
350,-953.9316228566043,675.4548292869388,390.1133246364692
350,-885.7936497954183,662.8524345611922,270.57921747344324
350,-817.6556767342323,650.2500398354457,151.0451103104174
350,-749.5177036730463,637.6476451096992,31.511003147391534
350,-681.3797306118603,625.0452503839527,-88.02310401563437
350,-613.2417575506743,612.4428556582062,-207.55721117866022
350,-545.1037844894882,671.0093173182356,-291.5068901487981
350,-476.96581142830223,822.4892140525105,-269.9354078232616
350,-408.8278383671162,822.4892140523965,-172.62397713053048
350,-340.6898653059302,822.4892140522825,-75.31254643779945
350,-272.5518922447442,822.4892140521683,21.998884254931568
350,-204.41391918355816,669.4402056558033,42.78581074953718
350,-136.27594612237203,446.2934704372019,28.52387383302481
350,-68.13797306118613,223.14673521860132,14.261936916512425
